代碼,題組,構念（中）,構念（英）,題幹（中）,題幹（英）,題目（中）,題目（英）,選項（中）,選項（英）,臺灣各選項%,OECD各選項%,Annex B 表
ST322Q02JA,ST322,,,想想你使用〈數位裝置〉的情形，你多常有以下感受或行為？,Think about your use of <digital devices>. How often do you feel or act the following ways?,睡覺時我會關閉〈數位裝置〉上社群網站和應用程式的通知,I turn off notifications from social networks and apps on my <digital devices> when I go to sleep,從不或幾乎從不 | 不到一半的時間 | 約一半的時間 | 超過一半的時間 | 全部或幾乎全部時間 | Not applicable,Never or almost never | Less than half of the time | About half of the time | More than half of the time | All or almost all of the time | Not applicable,,,
ST322Q06JA,ST322,,,想想你使用〈數位裝置〉的情形，你多常有以下感受或行為？,Think about your use of <digital devices>. How often do you feel or act the following ways?,上課時我覺得有壓力要上線並回覆訊息,I feel pressured to be online and answer messages when I am in class,從不或幾乎從不 | 不到一半的時間 | 約一半的時間 | 超過一半的時間 | 全部或幾乎全部時間 | Not applicable,Never or almost never | Less than half of the time | About half of the time | More than half of the time | All or almost all of the time | Not applicable,,,
ST322Q07JA,ST322,,,想想你使用〈數位裝置〉的情形，你多常有以下感受或行為？,Think about your use of <digital devices>. How often do you feel or act the following ways?,〈數位裝置〉不在身邊時，我會覺得緊張／焦慮,I feel nervous/anxious when I don’t have my <digital device> near me,從不或幾乎從不 | 不到一半的時間 | 約一半的時間 | 超過一半的時間 | 全部或幾乎全部時間 | Not applicable,Never or almost never | Less than half of the time | About half of the time | More than half of the time | All or almost all of the time | Not applicable,,,
ST324Q10JA,ST324,對學校的態度,Students' attitudes towards school,你同意或不同意以下說法到什麼程度？,To what extent do you agree or disagree with the following statements?,學校幾乎沒有讓我為離校後的成年生活做好準備,School has done little to prepare me for adult life when I leave school,非常不同意 | 不同意 | 同意 | 非常同意 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Strongly disagree | Disagree | Agree | Strongly agree | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,非常不同意=18.92 | 不同意=50.74 | 同意=23.07 | 非常同意=7.27,非常不同意=15.66 | 不同意=35.75 | 同意=33.29 | 非常同意=15.3,Table I.B1.3.70
ST324Q11JA,ST324,對學校的態度,Students' attitudes towards school,你同意或不同意以下說法到什麼程度？,To what extent do you agree or disagree with the following statements?,上學是浪費時間,School has been a waste of time,非常不同意 | 不同意 | 同意 | 非常同意 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Strongly disagree | Disagree | Agree | Strongly agree | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,非常不同意=25.13 | 不同意=53.62 | 同意=15.17 | 非常同意=6.08,非常不同意=26.17 | 不同意=49.96 | 同意=17.14 | 非常同意=6.73,Table I.B1.3.70
ST324Q13JA,ST324,對學校的態度,Students' attitudes towards school,你同意或不同意以下說法到什麼程度？,To what extent do you agree or disagree with the following statements?,學校教了我一些在工作上可能有用的東西,School has taught me things which could be useful in a job,非常不同意 | 不同意 | 同意 | 非常同意 | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,Strongly disagree | Disagree | Agree | Strongly agree | valid skip (filter rule) | system missing | not administered/not applicable | invalid | no response,非常不同意=11.36 | 不同意=24.46 | 同意=51.47 | 非常同意=12.71,非常不同意=10.74 | 不同意=22.65 | 同意=49.98 | 非常同意=16.63,Table I.B1.3.70
ST326Q01JA,ST326,每天使用數位裝置的時間,Time spent per day on digital devices,這學年，你平均每天大約花多少小時在下列情境使用〈數位資源〉？,"This school year, about how many hours a day do you usually use <digital resources> in the following situations?",在學校進行學習活動,For learning activities at school,沒有 | 1 小時以內 | 超過 1 小時、2 小時以內 | 超過 2 小時、3 小時以內 | More than 3 hour and up to 4 hours | More than 4 hour and up to 5 hours | More than 5 hour and up to 6 hours | More than 6 hour and up to 7 hours | More than 7 hours,None | Up to 1 hour | More than 1 hour and up to 2 hours | More than 2 hour and up to 3 hours | More than 3 hour and up to 4 hours | More than 4 hour and up to 5 hours | More than 5 hour and up to 6 hours | More than 6 hour and up to 7 hours | More than 7 hours,沒有=19.53 | 1 小時以內=38.03 | 超過 1 小時、2 小時以內=18.3 | More than 2 hours and up to 3 hours=5.53 | More than 3 hours and up to 5 hours=4.89 | More than 5 hours and up to 7 hours=4.92 | More than 7 hours=8.79,沒有=16.61 | 1 小時以內=33.37 | 超過 1 小時、2 小時以內=19.94 | More than 2 hours and up to 3 hours=10.06 | More than 3 hours and up to 5 hours=11.15 | More than 5 hours and up to 7 hours=5.76 | More than 7 hours=3.1,Table I.B1.4.21
ST326Q02JA,ST326,每天使用數位裝置的時間,Time spent per day on digital devices,這學年，你平均每天大約花多少小時在下列情境使用〈數位資源〉？,"This school year, about how many hours a day do you usually use <digital resources> in the following situations?",上學前和放學後進行學習活動,For learning activities before and after school,沒有 | 1 小時以內 | 超過 1 小時、2 小時以內 | 超過 2 小時、3 小時以內 | More than 3 hour and up to 4 hours | More than 4 hour and up to 5 hours | More than 5 hour and up to 6 hours | More than 6 hour and up to 7 hours | More than 7 hours,None | Up to 1 hour | More than 1 hour and up to 2 hours | More than 2 hour and up to 3 hours | More than 3 hour and up to 4 hours | More than 4 hour and up to 5 hours | More than 5 hour and up to 6 hours | More than 6 hour and up to 7 hours | More than 7 hours,沒有=27.34 | 1 小時以內=27.74 | 超過 1 小時、2 小時以內=21.84 | More than 2 hours and up to 3 hours=12.04 | More than 3 hours and up to 5 hours=7.53 | More than 5 hours and up to 7 hours=1.44 | More than 7 hours=2.07,沒有=23.23 | 1 小時以內=34.7 | 超過 1 小時、2 小時以內=21.49 | More than 2 hours and up to 3 hours=10.26 | More than 3 hours and up to 5 hours=6.87 | More than 5 hours and up to 7 hours=1.84 | More than 7 hours=1.61,Table I.B1.4.21
ST326Q03JA,ST326,每天使用數位裝置的時間,Time spent per day on digital devices,這學年，你平均每天大約花多少小時在下列情境使用〈數位資源〉？,"This school year, about how many hours a day do you usually use <digital resources> in the following situations?",週末進行學習活動,For learning activities on weekends,沒有 | 1 小時以內 | 超過 1 小時、2 小時以內 | 超過 2 小時、3 小時以內 | More than 3 hour and up to 4 hours | More than 4 hour and up to 5 hours | More than 5 hour and up to 6 hours | More than 6 hour and up to 7 hours | More than 7 hours,None | Up to 1 hour | More than 1 hour and up to 2 hours | More than 2 hour and up to 3 hours | More than 3 hour and up to 4 hours | More than 4 hour and up to 5 hours | More than 5 hour and up to 6 hours | More than 6 hour and up to 7 hours | More than 7 hours,沒有=28.22 | 1 小時以內=19.32 | 超過 1 小時、2 小時以內=17.73 | More than 2 hours and up to 3 hours=13.2 | More than 3 hours and up to 5 hours=12.22 | More than 5 hours and up to 7 hours=4.45 | More than 7 hours=4.85,沒有=27.18 | 1 小時以內=27.22 | 超過 1 小時、2 小時以內=18.59 | More than 2 hours and up to 3 hours=11.8 | More than 3 hours and up to 5 hours=10.09 | More than 5 hours and up to 7 hours=3.38 | More than 7 hours=1.75,Table I.B1.4.21
ST326Q04JA,ST326,每天使用數位裝置的時間,Time spent per day on digital devices,這學年，你平均每天大約花多少小時在下列情境使用〈數位資源〉？,"This school year, about how many hours a day do you usually use <digital resources> in the following situations?",在學校進行休閒活動,For leisure at school,沒有 | 1 小時以內 | 超過 1 小時、2 小時以內 | 超過 2 小時、3 小時以內 | More than 3 hour and up to 4 hours | More than 4 hour and up to 5 hours | More than 5 hour and up to 6 hours | More than 6 hour and up to 7 hours | More than 7 hours,None | Up to 1 hour | More than 1 hour and up to 2 hours | More than 2 hour and up to 3 hours | More than 3 hour and up to 4 hours | More than 4 hour and up to 5 hours | More than 5 hour and up to 6 hours | More than 6 hour and up to 7 hours | More than 7 hours,沒有=27.63 | 1 小時以內=32.26 | 超過 1 小時、2 小時以內=22.89 | More than 2 hours and up to 3 hours=8.74 | More than 3 hours and up to 5 hours=5.23 | More than 5 hours and up to 7 hours=1.11 | More than 7 hours=2.13,沒有=36.14 | 1 小時以內=33.2 | 超過 1 小時、2 小時以內=14.02 | More than 2 hours and up to 3 hours=6.54 | More than 3 hours and up to 5 hours=5.4 | More than 5 hours and up to 7 hours=2.48 | More than 7 hours=2.22,Table I.B1.4.21
ST326Q05JA,ST326,每天使用數位裝置的時間,Time spent per day on digital devices,這學年，你平均每天大約花多少小時在下列情境使用〈數位資源〉？,"This school year, about how many hours a day do you usually use <digital resources> in the following situations?",上學前和放學後進行休閒活動,For leisure before and after school,沒有 | 1 小時以內 | 超過 1 小時、2 小時以內 | 超過 2 小時、3 小時以內 | More than 3 hour and up to 4 hours | More than 4 hour and up to 5 hours | More than 5 hour and up to 6 hours | More than 6 hour and up to 7 hours | More than 7 hours,None | Up to 1 hour | More than 1 hour and up to 2 hours | More than 2 hour and up to 3 hours | More than 3 hour and up to 4 hours | More than 4 hour and up to 5 hours | More than 5 hour and up to 6 hours | More than 6 hour and up to 7 hours | More than 7 hours,沒有=14.75 | 1 小時以內=17.89 | 超過 1 小時、2 小時以內=21.56 | More than 2 hours and up to 3 hours=18.11 | More than 3 hours and up to 5 hours=17.67 | More than 5 hours and up to 7 hours=4.61 | More than 7 hours=5.4,沒有=18.54 | 1 小時以內=18.85 | 超過 1 小時、2 小時以內=15.34 | More than 2 hours and up to 3 hours=14.79 | More than 3 hours and up to 5 hours=19.19 | More than 5 hours and up to 7 hours=7.88 | More than 7 hours=5.41,Table I.B1.4.21
ST326Q06JA,ST326,每天使用數位裝置的時間,Time spent per day on digital devices,這學年，你平均每天大約花多少小時在下列情境使用〈數位資源〉？,"This school year, about how many hours a day do you usually use <digital resources> in the following situations?",週末進行休閒活動,For leisure on weekends,沒有 | 1 小時以內 | 超過 1 小時、2 小時以內 | 超過 2 小時、3 小時以內 | More than 3 hour and up to 4 hours | More than 4 hour and up to 5 hours | More than 5 hour and up to 6 hours | More than 6 hour and up to 7 hours | More than 7 hours,None | Up to 1 hour | More than 1 hour and up to 2 hours | More than 2 hour and up to 3 hours | More than 3 hour and up to 4 hours | More than 4 hour and up to 5 hours | More than 5 hour and up to 6 hours | More than 6 hour and up to 7 hours | More than 7 hours,沒有=8.55 | 1 小時以內=5.69 | 超過 1 小時、2 小時以內=8.7 | More than 2 hours and up to 3 hours=12.39 | More than 3 hours and up to 5 hours=25.22 | More than 5 hours and up to 7 hours=15.97 | More than 7 hours=23.47,沒有=15.77 | 1 小時以內=10.36 | 超過 1 小時、2 小時以內=8.95 | More than 2 hours and up to 3 hours=11.22 | More than 3 hours and up to 5 hours=22.8 | More than 5 hours and up to 7 hours=15.28 | More than 7 hours=15.61,Table I.B1.4.21
